Date,vix,vxn,vxd,spy.PERMNO,spy.PRC,spy.OPENPRC,dia.PERMNO,dia.PRC,dia.OPENPRC,qqq.PERMNO,qqq.PRC,qqq.OPENPRC
6/18/2004,14.99,20.02,13.63,84398,113.63,113.27,85765,104.22,103.85,86755,36.44,36.3
6/21/2004,15.26,19.73,14.53,84398,113.2,113.75,85765,103.81,104.25,86755,36.15,36.52
6/22/2004,14.31,19.29,13.29,84398,113.77,113.13,85765,104.17,103.75,86755,36.68,36.16
6/23/2004,13.98,18.98,13.27,84398,114.75,113.58,85765,104.93,103.97,86755,37.12,36.57
6/24/2004,14.81,19.36,13.7,84398,114.39,114.5,85765,104.61,104.77,86755,37.05,37.02
6/25/2004,15.19,18.96,14.09,84398,113.84,114.41,85765,104.05,104.54,86755,37.33,37
6/28/2004,16.07,20.59,14.88,84398,113.45,114.53,85765,103.62,104.57,86755,37.021,37.49
6/29/2004,15.47,20.15,14.34,84398,113.92,113.5,85765,104.3,103.7,86755,37.37,37.1
6/30/2004,14.34,19.37,13.49,84398,114.53,114.07,85765,104.63,104.3,86755,37.74,37.45
7/1/2004,15.2,20.06,14.36,84398,112.94,114.25,85765,103.26,104.48,86755,37.04,37.66
7/2/2004,15.08,19.89,14.37,84398,112.88,113.16,85765,103.03,103.39,86755,36.82,37.04
7/6/2004,16.25,22.11,15.63,84398,111.89,112.37,85765,102.34,102.61,86755,36.03,36.6
7/7/2004,15.81,22.26,14.94,84398,112.22,111.81,85765,102.6,102.22,86755,36.096,35.96
7/8/2004,16.2,22.68,15.16,84398,111.42,111.75,85765,102.07,102.36,86755,35.7,35.81
7/9/2004,15.78,22.35,15.04,84398,111.73,111.67,85765,102.37,102.32,86755,35.75,35.84
7/12/2004,14.96,21.73,14.32,84398,111.78,111.52,85765,102.57,102.3,86755,35.6,35.57
7/13/2004,14.46,21.42,13.85,84398,111.86,111.92,85765,102.57,102.75,86755,35.55,35.69
7/14/2004,13.76,21.64,13.17,84398,111.52,111.26,85765,102.28,102.11,86755,35.19,35.2
7/15/2004,14.71,21.68,13.67,84398,110.8,111.74,85765,101.61,102.48,86755,35.07,35.32
7/16/2004,14.34,20.94,13.6,84398,110.71,111.57,85765,101.7,102.43,86755,34.67,35.44
7/19/2004,15.17,22.21,14.3,84398,110.24,110.75,85765,100.95,101.61,86755,34.6,34.78
7/20/2004,14.17,20.91,13.03,84398,111.64,110.53,85765,101.9,101.17,86755,35.43,34.74
7/21/2004,16.41,22.15,15.13,84398,109.58,111.82,85765,100.4,102.15,86755,34.4,35.59
7/22/2004,15.75,22.44,14.51,84398,109.88,109.36,85765,100.52,100.17,86755,34.87,34.48
7/23/2004,16.5,23.91,15.03,84398,108.96,109.62,85765,99.82,100.32,86755,34.21,34.64
7/26/2004,17.3,25.29,15.72,84398,108.75,109.21,85765,99.78,100.07,86755,34.06,34.24
7/27/2004,16.55,24.31,15.05,84398,109.77,109.05,85765,100.95,100.05,86755,34.53,34.19
7/28/2004,16.15,24.87,14.72,84398,110.1,109.55,85765,101.38,100.79,86755,34.38,34.41
7/29/2004,15.68,23.99,14.32,84398,110.57,110.54,85765,101.54,101.73,86755,34.78,34.71
7/30/2004,15.32,23.31,13.97,84398,110.84,110.32,85765,101.75,101.4,86755,34.89,34.76
8/2/2004,15.37,24.13,13.87,84398,111.07,110.19,85765,101.94,101.17,86755,34.96,34.61
8/3/2004,16.03,25.08,14.45,84398,110.21,110.93,85765,101.25,101.78,86755,34.23,34.84
8/4/2004,16.21,25.05,14.7,84398,110.2,109.89,85765,101.4,100.96,86755,34.24,34.15
8/5/2004,18.32,26.19,16.15,84398,108.4,110.29,85765,99.72,101.5,86755,33.6,34.35
8/6/2004,19.34,27.45,17.34,84398,106.85,107.63,85765,98.37,99.11,86755,32.72,33.4
8/9/2004,18.89,27.45,17.61,84398,107,107.02,85765,98.42,98.43,86755,32.8,32.81
8/10/2004,17.47,26.52,15.86,84398,108.22,107.31,85765,99.57,98.62,86755,33.21,32.97
8/11/2004,18.04,26.96,16.19,84398,108.16,107.66,85765,99.71,99.18,86755,32.92,32.85
8/12/2004,19.08,28.28,17.17,84398,106.98,107.62,85765,98.58,99.28,86755,32.47,32.69
8/13/2004,17.98,27.46,16.53,84398,107.19,107.12,85765,98.7,98.7,86755,32.52,32.65
8/16/2004,17.57,26.72,15.73,84398,108.3,107.14,85765,99.8,98.67,86755,32.887,32.61
8/17/2004,17.02,25.55,15.52,84398,108.91,108.75,85765,100.25,100.2,86755,33.26,33.12
8/18/2004,16.23,24.17,15.12,84398,110.03,108.54,85765,101.22,99.82,86755,33.85,33.06
8/19/2004,16.96,23.91,15.44,84398,109.71,109.81,85765,100.85,101.03,86755,33.672,33.73
8/20/2004,16,23.06,14.72,84398,110.48,109.61,85765,101.25,100.39,86755,34.01,33.57
8/23/2004,15.88,22.54,14.55,84398,110.2,110.55,85765,100.9,101.26,86755,34.09,34.05
8/24/2004,15.33,21.97,14,84398,110.35,110.69,85765,101.22,101.35,86755,34.08,34.25
8/25/2004,14.98,21.41,13.8,84398,111.1,110.33,85765,101.88,101.2,86755,34.55,34.06
8/26/2004,14.91,21.6,13.84,84398,111.1,110.99,85765,101.87,101.85,86755,34.4,34.46
8/27/2004,14.71,21.27,13.62,84398,111.45,111.23,85765,102.16,101.91,86755,34.56,34.46
8/30/2004,15.44,23.14,14.28,84398,110.53,111.23,85765,101.41,101.94,86755,33.98,34.41
8/31/2004,15.29,22.92,13.74,84398,111.11,110.66,85765,101.89,101.45,86755,34.02,34.02
9/1/2004,14.91,22.65,13.72,84398,111.32,110.94,85765,101.88,101.74,86755,34.27,33.93
9/2/2004,14.28,21.62,13,84398,112.58,111.24,85765,103.04,101.85,86755,34.78,34.18
9/3/2004,13.91,21.06,12.84,84398,112.12,112.27,85765,102.86,103,86755,34.141,34.44
9/7/2004,14.07,21.44,12.82,84398,112.86,112.54,85765,103.64,103.25,86755,34.43,34.4
9/8/2004,14.06,21.28,12.9,84398,112.58,112.62,85765,103.49,103.45,86755,34.299,34.31
9/9/2004,14.01,20.58,12.7,84398,112.48,112.57,85765,103,103.37,86755,34.59,34.45
9/10/2004,13.76,,12.49,84398,113.06,112.52,85765,103.23,103,86755,35.12,34.62
9/13/2004,13.17,19.14,12.18,84398,113.43,113.31,85765,103.5,103.46,86755,35.58,35.25
9/14/2004,13.56,19.49,12.15,84398,113.66,113.3,85765,103.5,103.36,86755,35.63,35.45
9/15/2004,14.64,20.3,13.35,84398,112.8,113.3,85765,102.54,103.15,86755,35.253,35.42
9/16/2004,14.39,19.92,13.04,84398,113.14,112.94,85765,102.75,102.67,86755,35.32,35.26
9/17/2004,14.03,20.13,12.49,84398,113.15,112.91,85765,103.01,102.87,86755,35.43,35.23
9/20/2004,14.43,20.56,13.7,84398,112.47,112.67,85765,102.15,102.56,86755,35.433,35.29
9/21/2004,13.66,20.3,12.1,84398,112.96,112.75,85765,102.37,102.39,86755,35.57,35.543
9/22/2004,14.74,21.06,12.91,84398,111.55,112.5,85765,101.1,101.99,86755,34.95,35.44
9/23/2004,14.8,21.17,13.62,84398,110.95,111.6,85765,100.45,101.18,86755,34.919,34.98
9/24/2004,14.28,21.1,12.77,84398,111.46,111.17,85765,100.72,100.49,86755,34.799,34.99
9/27/2004,14.62,21.92,13.04,84398,110.75,111.1,85765,100.16,100.38,86755,34.5,34.62
9/28/2004,13.83,21.36,12.33,84398,111.28,110.91,85765,100.89,100.25,86755,34.57,34.55
9/29/2004,13.21,20.67,11.81,84398,111.84,111.21,85765,101.47,100.77,86755,35.08,34.56
9/30/2004,13.34,20.48,11.76,84398,111.76,111.55,85765,100.87,100.73,86755,35.14,35.05
10/1/2004,12.75,18.91,11.41,84398,113.65,112.26,85765,102.16,101.34,86755,36.1,35.45
10/4/2004,13.41,19.61,11.76,84398,113.84,114.09,85765,102.31,102.65,86755,36.313,36.36
10/5/2004,13.95,20.02,12.04,84398,113.9,113.85,85765,102.04,102.32,86755,36.36,36.23
10/6/2004,13.28,19.77,11.61,84398,114.62,113.77,85765,102.64,101.91,86755,36.65,36.31
10/7/2004,14.5,20.59,12.59,84398,113.45,114.38,85765,101.44,102.41,86755,36.24,36.54
10/8/2004,15.05,20.69,13.42,84398,112.51,113.15,85765,100.7,101.2,86755,35.58,36.08
10/11/2004,14.71,20.05,12.29,84398,112.97,112.78,85765,101.14,100.96,86755,35.75,35.69
10/12/2004,15.05,20.93,13.04,84398,112.53,112.2,85765,101.05,100.6,86755,35.69,35.43
10/13/2004,15.42,22.13,13.66,84398,111.54,113,85765,100.08,101.43,86755,35.61,36.06
10/14/2004,16.43,22.3,14.89,84398,110.64,111.75,85765,99.18,100.14,86755,35.45,35.69
10/15/2004,15.04,21.8,12.77,84398,111.26,111.04,85765,99.47,99.42,86755,35.63,35.49
10/18/2004,14.71,20.72,12.87,84398,111.68,110.89,85765,99.63,99.04,86755,36.14,35.51
10/19/2004,15.13,20.84,13.59,84398,110.74,112.02,85765,99.1,99.98,86755,35.88,36.38
10/20/2004,14.85,20.65,13.19,84398,110.52,110.38,85765,98.89,98.92,86755,36.048,35.83
10/21/2004,14.54,20.36,13.06,84398,111.24,110.79,85765,98.94,99.06,86755,36.6,36.24
10/22/2004,15.28,21.36,14.28,84398,109.99,111.19,85765,97.76,98.94,86755,35.8,36.61
10/25/2004,16.58,22.7,15.49,84398,109.86,109.75,85765,97.68,97.52,86755,35.625,35.73
10/26/2004,16.39,22.47,14.88,84398,111.54,110.1,85765,99.08,97.96,86755,35.82,35.65
10/27/2004,15.72,21.52,14.47,84398,112.88,111.38,85765,100.14,98.95,86755,36.73,35.84
10/28/2004,15.39,21.25,14.23,84398,113.22,112.78,85765,100.27,100.02,86755,36.96,36.68
10/29/2004,16.27,21.9,15.02,84398,113.2,113.18,85765,100.38,100.12,86755,36.9,36.91
11/1/2004,16.27,22.61,14.94,84398,113.51,113.56,85765,100.71,100.49,86755,37.038,36.98
11/2/2004,16.18,22.97,14.85,84398,113.55,113.67,85765,100.53,100.79,86755,37.161,37.09
11/3/2004,14.04,20.82,13.09,84398,114.98,115.03,85765,101.71,101.93,86755,37.41,37.77
11/4/2004,13.97,20.16,13.22,84398,116.55,114.78,85765,103.32,101.57,86755,37.62,37.26
11/5/2004,13.84,19.47,13.13,84398,117.28,117.05,85765,104.22,103.71,86755,37.96,38.02
11/8/2004,13.8,19.22,13.09,84398,117.11,116.98,85765,104.29,104.03,86755,38,37.95
11/9/2004,13.61,19.19,12.93,84398,116.88,117.08,85765,104.21,104.18,86755,37.92,37.93
11/10/2004,13.08,19.41,12.64,84398,116.97,117.06,85765,104.39,104.27,86755,37.79,37.93
11/11/2004,13.04,18.92,12.26,84398,117.86,117.18,85765,105.09,104.49,86755,38.29,37.91
11/12/2004,13.33,18.82,12.35,84398,118.79,117.97,85765,105.65,105.19,86755,38.66,38.34
11/15/2004,13.38,18.5,12.45,84398,118.73,118.5,85765,105.73,105.54,86755,38.83,38.64
11/16/2004,13.21,18.6,12.2,84398,117.88,118.36,85765,105.13,105.43,86755,38.593,38.66
11/17/2004,13.21,18.5,12.16,84398,118.58,118.37,85765,105.9,105.62,86755,39.11,38.83
11/18/2004,12.98,18.79,12.16,84398,118.74,118.49,85765,106,105.92,86755,39.29,38.98
11/19/2004,13.5,19.72,12.14,84398,117.42,118.7,85765,104.57,105.66,86755,38.68,39.24
11/22/2004,12.97,18.77,12.13,84398,117.98,117.17,85765,104.8,104.37,86755,39.05,38.61
11/23/2004,12.67,18.43,11.66,84398,118.16,117.93,85765,104.99,104.83,86755,38.99,39.01
11/24/2004,12.72,17.88,11.77,84398,118.44,118.27,85765,105.03,105.02,86755,39.33,39.09
11/26/2004,12.78,17.94,11.94,84398,118.34,118.51,85765,104.92,105.09,86755,39.21,39.37
11/29/2004,13.3,18.83,12.59,84398,117.81,118.79,85765,104.47,105.37,86755,39.203,39.46
11/30/2004,13.24,18.84,12.71,84398,117.89,118,85765,104.33,104.6,86755,39.122,39.3
12/1/2004,12.97,18.24,12.46,84398,119.23,118.16,85765,105.67,104.63,86755,39.92,39.27
12/2/2004,12.98,18.64,12.37,84398,119.33,119.1,85765,105.84,105.45,86755,40.07,39.82
12/3/2004,12.96,18.26,12.12,84398,119.25,119.27,85765,105.69,105.61,86755,40.13,40.31
12/6/2004,13.19,19.53,12.53,84398,119.21,119.21,85765,105.35,105.68,86755,40.27,40.12
12/7/2004,13.67,20.28,12.67,84398,118.1,119.49,85765,104.41,105.47,86755,39.58,40.33
12/8/2004,13.19,20.01,11.99,84398,118.79,118.21,85765,105.01,104.57,86755,39.81,39.66
12/9/2004,12.88,19.84,12.2,84398,119.21,118.14,85765,105.38,104.53,86755,40.05,39.5
12/10/2004,12.76,19.57,11.65,84398,119.33,118.88,85765,105.5,105.19,86755,39.93,39.85
12/13/2004,12.54,18.78,11.24,84398,120.37,119.76,85765,106.45,105.9,86755,40.28,40.22
12/14/2004,12.73,18.58,11.85,84398,120.79,120.18,85765,106.76,106.24,86755,40.477,40.26
12/15/2004,12.35,18.77,12.07,84398,120.88,120.7,85765,106.85,106.62,86755,40.33,40.49
12/16/2004,12.27,18.6,11.06,84398,120.81,120.72,85765,107.16,106.83,86755,39.95,40.32
12/17/2004,11.95,18.21,11.05,84398,119.44,119.46,85765,106.53,106.36,86755,39.475,39.65
12/20/2004,11.83,18.21,10.56,84398,119.47,119.75,85765,106.62,106.76,86755,39.2,39.57
12/21/2004,11.55,16.94,10.52,84398,120.39,119.6,85765,107.42,106.75,86755,39.68,39.38
12/22/2004,11.45,17.15,10.7,84398,120.68,120.38,85765,108.01,107.36,86755,39.73,39.535
12/23/2004,11.23,16.8,10.07,84398,120.77,120.87,85765,108.15,108.12,86755,39.758,39.61
12/27/2004,12.14,18.33,11.12,84398,120.52,121.2,85765,107.76,108.43,86755,39.59,39.98
12/28/2004,12,17.79,10.87,84398,121.18,120.64,85765,108.4,107.88,86755,39.97,39.67
12/29/2004,11.62,17.72,11.02,84398,121.36,121.08,85765,108.24,108.27,86755,40.02,39.92
12/30/2004,12.56,17.94,11.45,84398,121.13,121.4,85765,107.85,108.31,86755,39.99,40.07
12/31/2004,13.29,18.58,12.05,84398,120.87,121.3,85765,107.51,107.93,86755,39.915,40.03
1/3/2005,14.08,19.5,12.43,84398,120.3,121.56,85765,107.32,108.15,86755,39.499,40.08
1/4/2005,13.98,20.06,12.46,84398,118.73,120.46,85765,106.3,107.45,86755,38.78,39.69
1/5/2005,14.09,20.18,11.71,84398,118.01,118.74,85765,105.71,106.3,86755,38.54,38.68
1/6/2005,13.58,20.13,12.42,84398,118.61,118.44,85765,106.04,106.13,86755,38.347,38.63
1/7/2005,13.49,19.15,12.17,84398,118.44,118.97,85765,105.84,106.41,86755,38.55,38.57
1/10/2005,13.23,19.61,12.39,84398,119,118.34,85765,106.2,105.84,86755,38.53,38.44
1/11/2005,13.19,19.67,11.93,84398,118.18,118.64,85765,105.52,105.9,86755,38.259,38.37
1/12/2005,12.56,19.28,11.35,84398,118.57,118.4,85765,106.03,105.58,86755,38.58,38.44
1/13/2005,12.84,19.09,11.86,84398,117.62,118.64,85765,104.95,105.96,86755,38.07,38.6
1/14/2005,12.43,18.57,11.12,84398,118.24,117.97,85765,105.44,105.13,86755,38.43,38.2
1/18/2005,12.47,18.75,11.11,84398,119.47,118.05,85765,106.16,105.25,86755,38.72,38.28
1/19/2005,13.18,19.24,12.12,84398,118.22,119.43,85765,105.25,106.15,86755,38.08,38.73
1/20/2005,13.83,19.5,12.5,84398,117.5,117.89,85765,104.76,105.06,86755,37.35,37.65
1/21/2005,14.36,19.37,13.32,84398,116.78,117.79,85765,103.84,104.95,86755,37.05,37.49
1/24/2005,14.65,19.87,13.5,84398,116.55,117.09,85765,103.75,104.11,86755,36.53,37.12
1/25/2005,14.06,19.52,12.94,84398,116.88,116.91,85765,104.59,104.09,86755,36.71,36.77
1/26/2005,13.44,18.92,12.4,84398,117.23,117.32,85765,104.79,104.95,86755,37.15,36.96
1/27/2005,13.24,18.58,12.23,84398,117.43,117.19,85765,104.57,104.45,86755,37.1,37.09
1/28/2005,13.24,18.58,12.21,84398,117.43,117.49,85765,104.44,104.54,86755,36.92,37.21
1/31/2005,12.82,18.43,12.15,84398,118.16,117.97,85765,104.8,104.98,86755,37.4,37.36
2/1/2005,12.03,17.76,11.29,84398,118.91,118.25,85765,105.4,105.02,86755,37.52,37.47
2/2/2005,11.66,17.3,10.99,84398,119.27,119.06,85765,105.88,105.46,86755,37.58,37.65
2/3/2005,11.79,17.36,10.94,84398,118.96,119.06,85765,105.9,105.7,86755,37.154,37.38
2/4/2005,11.21,16.92,10.31,84398,120.23,119,85765,107,105.8,86755,37.75,37.15
2/7/2005,11.73,17.56,11,84398,120.07,120.25,85765,107.01,106.93,86755,37.674,37.8
2/8/2005,11.6,17.6,10.69,84398,120.21,120.17,85765,107.25,107.06,86755,37.74,37.65
2/9/2005,12,18.24,11.22,84398,119.31,120.42,85765,106.74,107.42,86755,37.11,37.77
2/10/2005,11.51,17.92,10.85,84398,119.74,119.66,85765,107.5,107.03,86755,37.15,37.26
2/11/2005,11.43,17.19,10.65,84398,120.77,119.7,85765,108.09,107.42,86755,37.7,37.06
2/14/2005,11.52,17.68,10.29,84398,120.68,120.69,85765,107.98,108.01,86755,37.869,37.71
2/15/2005,11.27,17.56,10.14,84398,121.13,120.8,85765,108.47,108.06,86755,38.12,37.89
2/16/2005,11.1,17.41,10.08,84398,121.21,120.93,85765,108.45,108.28,86755,37.98,38.03
2/17/2005,11.77,17.53,10.47,84398,120.23,121.23,85765,107.72,108.46,86755,37.47,38.05
2/18/2005,11.18,17.87,9.94,84398,120.39,120.17,85765,107.81,107.48,86755,37.35,37.48
2/22/2005,13.14,19,11.74,84398,118.6,119.9,85765,106.01,107.33,86755,36.89,37.03
2/23/2005,12.39,18.44,11.21,84398,119.45,118.93,85765,106.83,106.35,86755,36.94,37.04
2/24/2005,11.57,17.61,10.5,84398,120.24,119.24,85765,107.41,106.58,86755,37.41,36.85
2/25/2005,11.49,17.34,10.02,84398,121.43,120.27,85765,108.36,107.43,86755,37.62,37.38
2/28/2005,12.08,18.07,10.75,84398,120.63,121.15,85765,107.7,108.11,86755,37.22,37.46
3/1/2005,12.04,17.78,10.81,84398,121.23,120.78,85765,108.23,107.76,86755,37.63,37.37
3/2/2005,12.5,18.2,11.4,84398,121.17,120.76,85765,108.07,107.81,86755,37.61,37.43
3/3/2005,12.93,18.76,11.3,84398,121.22,121.66,85765,108.25,108.42,86755,37.3,37.71
3/4/2005,11.94,18.13,10.94,84398,122.73,122.05,85765,109.54,108.91,86755,37.52,37.59
3/7/2005,12.26,17.73,11.16,84398,122.79,122.66,85765,109.33,109.39,86755,38.06,37.61
3/8/2005,12.4,17.86,11.04,84398,122.33,122.67,85765,109.16,109.29,86755,37.68,37.97
3/9/2005,12.7,17.8,11.68,84398,120.97,121.97,85765,108.01,108.83,86755,37.57,37.67
3/10/2005,12.49,17.88,11.43,84398,121.24,121.2,85765,108.47,108.21,86755,37.52,37.61
3/11/2005,12.8,18.57,11.63,84398,120.39,121.31,85765,107.84,108.49,86755,37.17,37.69
3/14/2005,12.39,18.35,11.74,84398,121.14,120.61,85765,108.14,107.95,86755,37.34,37.24
3/15/2005,13.15,18.68,12.07,84398,120.14,121.42,85765,107.57,108.39,86755,37.04,37.44
3/16/2005,13.49,19.01,12.9,84398,119.12,119.7,85765,106.35,106.95,86755,36.615,36.92
3/17/2005,13.29,18.46,12.37,84398,119.36,119.31,85765,106.29,106.56,86755,36.71,36.6
3/18/2005,13.14,17.88,11.85,84398,118.54,119.11,85765,105.96,106.38,86755,36.51,36.74
3/21/2005,13.61,17.83,12.81,84398,118.1,118.71,85765,105.42,106.04,86755,36.58,36.61
3/22/2005,14.27,18.03,13.06,84398,116.9,118.37,85765,104.53,105.54,86755,36.13,36.63
3/23/2005,14.06,17.68,13.11,84398,117,116.945,85765,104.41,104.49,86755,36.26,36.09
3/24/2005,13.42,17.15,12.38,84398,117.14,117.46,85765,104.44,104.72,86755,36.27,36.39
3/28/2005,13.75,17.74,12.64,84398,117.31,117.42,85765,104.76,104.6,86755,36.34,36.41
3/29/2005,14.49,17.99,13.32,84398,116.53,117.14,85765,104.07,104.61,86755,36.05,36.27
3/30/2005,13.64,17.36,12.55,84398,118.18,116.78,85765,105.34,104.18,86755,36.73,36.23
3/31/2005,14.02,17.65,12.78,84398,117.96,118.19,85765,104.99,105.17,86755,36.57,36.75
4/1/2005,14.09,17.61,13.22,84398,117.43,118.63,85765,104.05,105.43,86755,36.2,36.82
4/4/2005,14.11,18.07,13.3,84398,117.63,117.36,85765,104.22,104.08,86755,36.46,36.26
4/5/2005,13.68,17.67,12.63,84398,118.19,117.78,85765,104.59,104.29,86755,36.56,36.5
4/6/2005,13.15,17.35,12.18,84398,118.6,118.45,85765,105.02,104.8,86755,36.5,36.66
4/7/2005,12.33,16.67,11.52,84398,119.24,118.41,85765,105.52,104.81,86755,36.94,36.52
4/8/2005,12.62,16.96,11.73,84398,118,119.17,85765,104.54,105.45,86755,36.64,37.02
4/11/2005,11.98,16.9,11,84398,118.09,118.29,85765,104.47,104.79,86755,36.48,36.75
4/12/2005,11.3,16.24,10.03,84398,118.7,117.89,85765,104.99,104.2,86755,36.66,36.44
4/13/2005,13.31,16.07,11.88,84398,117.3,118.56,85765,103.98,104.92,86755,36.06,36.56
4/14/2005,14.53,18.01,14.1,84398,115.77,117.44,85765,102.4,104.1,86755,35.55,36.08
4/15/2005,17.74,21.85,16.08,84398,114.15,115.74,85765,100.7,102.21,86755,34.74,35.23
4/18/2005,16.56,21.38,15.46,84398,114.5,114.12,85765,100.55,100.62,86755,34.75,34.72
4/19/2005,14.96,19.11,13.99,84398,115.41,115.1,85765,101.25,101.01,86755,34.99,35.02
4/20/2005,16.92,20.23,15.94,84398,113.8,115.4,85765,100.14,101.51,86755,34.704,35.21
4/21/2005,14.41,18.52,13.52,84398,116.01,114.79,85765,102.12,100.95,86755,35.62,35.09
4/22/2005,15.38,19.04,14.57,84398,115.57,115.74,85765,101.83,101.9,86755,35.09,35.47
4/25/2005,14.62,18.58,13.76,84398,116.33,115.86,85765,102.4,102.05,86755,35.375,35.3
4/26/2005,14.91,18.68,14.16,84398,115.2,115.96,85765,101.51,102.06,86755,35.05,35.28
4/27/2005,14.87,18.76,13.82,84398,115.65,114.86,85765,101.9,101.11,86755,35.1,34.87
4/28/2005,16.86,20.13,15.81,84398,114.2,115.27,85765,100.52,101.64,86755,34.75,34.93
4/29/2005,15.31,18.54,14.59,84398,115.75,115.07,85765,101.88,101.31,86755,34.98,35
5/2/2005,15.12,20.8,14.59,84398,116.4,116.07,85765,102.58,102.24,86755,35.12,35.07
5/3/2005,14.53,20.14,14.13,84398,116.6,116.07,85765,102.89,102.32,86755,35.3,35.05
5/4/2005,13.85,18.32,13.15,84398,117.5,116.65,85765,103.77,103.01,86755,35.728,35.29
5/5/2005,13.98,18.12,13.13,84398,117.46,117.67,85765,103.5,103.81,86755,35.76,35.76
5/6/2005,14.05,17.58,13.32,84398,117.09,117.93,85765,103.43,103.92,86755,35.857,35.97
5/9/2005,13.75,18.37,13.15,84398,117.82,117.21,85765,103.75,103.46,86755,36.03,35.87
5/10/2005,14.91,18.11,13.93,84398,116.6,117.36,85765,102.7,103.36,86755,35.766,35.85
5/11/2005,14.45,17.87,13.62,84398,117.24,116.93,85765,103.02,102.99,86755,35.95,35.83
5/12/2005,16.12,18.81,15.29,84398,115.95,117.32,85765,101.93,103.02,86755,35.85,36.01
5/13/2005,16.32,18.41,16.16,84398,115.72,116.3,85765,101.67,102.23,86755,36.24,35.99
5/16/2005,15.68,18.77,15.33,84398,116.8,115.7,85765,102.64,101.62,86755,36.484,36.24
5/17/2005,14.57,18.28,13.49,84398,117.58,116.43,85765,103.49,102.37,86755,36.7,36.349
5/18/2005,13.63,17.55,12.25,84398,118.79,118.07,85765,104.84,103.92,86755,37.2,36.8
5/19/2005,13.32,16.95,12.18,84398,119.29,119.02,85765,105.14,104.96,86755,37.512,37.3
5/20/2005,13.14,15.88,11.88,84398,119.12,119.34,85765,104.63,104.83,86755,37.66,37.45
5/23/2005,12.95,16.04,11.95,84398,119.78,119.21,85765,105.22,104.63,86755,37.85,37.66
5/24/2005,12.69,15.84,11.83,84398,119.5,119.44,85765,104.83,104.92,86755,37.97,37.75
5/25/2005,12.58,15.62,11.65,84398,119.41,119.35,85765,104.59,104.71,86755,37.81,37.83
5/26/2005,12.24,15,11.41,84398,120.05,119.79,85765,105.27,104.99,86755,38.19,37.98
5/27/2005,12.15,15.15,11.4,84398,120.25,120.06,85765,105.37,105.3,86755,38.21,38.15
5/31/2005,13.29,16.08,12.42,84398,119.48,120.08,85765,104.63,105.32,86755,38.08,38.19
6/1/2005,12.36,15.87,11.49,84398,120.5,119.52,85765,105.33,104.64,86755,38.41,38.03
6/2/2005,11.84,14.95,11.24,84398,120.76,120.23,85765,105.47,105.11,86755,38.66,38.33
6/3/2005,12.15,15.59,11.28,84398,120.15,120.55,85765,104.72,105.27,86755,38.1,38.63
6/6/2005,12.28,15.74,11.5,84398,120.04,120.02,85765,104.63,104.66,86755,38.11,38.12
6/7/2005,12.39,15.61,11.46,84398,120.13,120.39,85765,104.88,104.89,86755,37.79,38.15
6/8/2005,12.7,15.8,11.71,84398,119.91,120.43,85765,104.8,105.27,86755,37.71,37.88
6/9/2005,12.08,15.27,11.55,84398,120.48,119.74,85765,104.98,104.72,86755,37.95,37.66
6/10/2005,11.96,15.87,11.24,84398,120.2,120.56,85765,105.17,105.14,86755,37.547,37.9
6/13/2005,11.65,15.74,11.07,84398,120.58,119.94,85765,105.34,104.96,86755,37.73,37.48
6/14/2005,11.79,15.75,10.92,84398,120.86,120.45,85765,105.57,105.28,86755,37.58,37.69
6/15/2005,11.46,15.45,11,84398,121.09,121.16,85765,105.74,105.87,86755,37.7,37.83
6/16/2005,11.15,14.97,10.73,84398,121.4,121.09,85765,105.78,105.7,86755,37.9,37.74
6/17/2005,11.48,14.63,10.68,84398,121.36,121.54,85765,106.04,106.21,86755,37.87,38.12
6/20/2005,11.47,14.7,10.77,84398,121.4,121.08,85765,105.96,105.68,86755,37.87,37.72
6/21/2005,11.08,13.43,10.44,84398,121.47,121.5,85765,106,105.98,86755,37.85,37.83
6/22/2005,11.05,14.04,10.53,84398,121.57,121.68,85765,106.02,106.21,86755,37.81,38.01
6/23/2005,12.13,15.07,11.57,84398,119.86,121.32,85765,104.05,105.79,86755,37.39,37.88
6/24/2005,12.18,15.3,11.96,84398,118.98,119.88,85765,102.86,103.99,86755,36.97,37.38
6/27/2005,12.52,15.73,12.1,84398,119.15,118.97,85765,102.95,102.84,86755,36.8,36.95
6/28/2005,11.58,14.84,11.26,84398,120.15,119.4,85765,103.98,103.18,86755,37.15,36.95
6/29/2005,11.77,14.46,11.51,84398,119.83,120.37,85765,103.6,104.23,86755,37.068,37.25
